sender,date,subject,source,label
9d65fc8696662be61c3dea7bbaef6073fd4b46102a65a0d79b8dee26faff1376,2007-04-17 16:02:23+08:00,"A-Z medicines store, the only best online pills store vowhu",trec7,1.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 08:03:44+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0_25/source: include	lib/replace nsswitch,trec7,0.0
0a981cd2050181400a2b700c00e04a58a6197827ece5173bdfba40fee9df188d,2007-04-17 11:11:00+03:00,Get RSS,trec7,1.0
e2975fb2327d488ccb0e7d4124dc92cb4a610847400c61a50cdcb7b4b4ac5cd7,2007-04-17 08:18:40-01:00,Become fit and happy again,trec7,1.0
ce454a21088b0b91dcea33df85bc2cbe7d5c89c30311715ffdda4f8741823c26,2007-04-17 05:08:58-05:00,Re: Your Mortgage offers.,trec7,1.0
6da0e5396bcb046a376ba255ab670043c3d083591c81559d3fabc9102317a557,2007-04-17 10:13:32+02:00,[R] background color,trec7,0.0
b4de30f9b9d5bb930f38a2ba4a0981a2f057480bb45103c8120c83c7150011bb,2007-04-17 17:46:43+09:00,In facultative whichever saloonkeeper,trec7,1.0
3286dbf5012aca84a365fecf5d1ec8884394c55dfa0369f94d45f497aa038b47,2007-04-17 09:19:18+01:00,Re: [R] It is possible to Expand RAM with HD space?,trec7,0.0
533596bc28b462db4a4ca574a176c3e2e98ee99ace8d973b51f1335967946c56,2007-04-17 10:19:50+02:00,Be in morrice,trec7,1.0
6c9f75449ae8cf182b151f7dffba45e2e47c668e3bcc05cf27e4186adf3cd467,2007-04-17 16:23:14+08:00,Not frankclay mine keavy,trec7,1.0
8c56dc326699dad208372d0dbb234989562270a0fdf4ca2543dcfd07f42421d2,2007-04-17 03:32:48-05:00,Your Inheritance Funds,trec7,1.0
c17a06bfce54c0391ca31c4e4a3f79d02e2376d4910c89eed9437c74e7342d53,2007-04-17 14:07:19+05:30,A everything cannelburg,trec7,1.0
0cbf907c98dda0b9b9394a5af3dc52365f666a22c22b665e39787e5a60341df2,2006-02-17 08:34:07+00:00,,trec7,1.0
8d363241b9ba7e05a0c6ffd41048ca69e636056c286ca1f14b16a9d1f7fb17fc,2007-04-17 01:44:20-07:00,Fw: Do you want a {}prosperous fuutre? ,trec7,1.0
55476d340e651797ffb4ead78ed674c9d2be6422b0abcb5f6a3ffdfb1f1e0166,2007-04-17 02:43:08-06:00,An irrelevant himself causey,trec7,1.0
9fed4281e49e91d19051dc57211361819da35d6275885e4c298a7dcb664aeb05,2007-04-17 16:44:58+08:00,A brocket she millry,trec7,1.0
e76ec810cedb3d8fedafd9c8add32f4987552d76c44d9fb8f1ef969491c42165,2007-04-17 08:46:18-01:00,On-line generic store,trec7,1.0
3e449242186229b91377633618096ec34d785d1ea2288de0e443c2d0b617ad00,2007-04-17 04:52:47-04:00,Ephedra now in Canada - Get it before its gone,trec7,1.0
04641fb660b6ebbdc79d2cd0dac04e04d2b346a648b160c1597b97b3442a6e6f,2007-04-17 09:51:15+01:00,Re: Request for GR: clarifying the license text licensing /  freeness issue,trec7,0.0
7ae2c9c4cc80f93c5d15fc4fa560539f1746f36be2463055e3932dd5cc3c4a68,2007-04-17 10:52:11+02:00,[[[PRODUCT]]] help [PRODUCT] two median with [[PRODUCT]],trec7,0.0
47d826a5cf278113f544d1bef58634b37a87c53b4c30f652799ea6251cb6c84e,2007-04-17 20:54:21+05:20,re:Special offer,trec7,1.0
ca47ae8429a2bbf578a72347c07f94ff1c38c8a34192c9f5c7b15fea0863580f,2007-04-17 10:54:09+02:00,Re: [R] background color,trec7,0.0
53dc47360b849ef45edbcbdf15e5ec6906b12325f36f3d8c6d7cf0c0629d44e6,2007-04-18 06:55:52+07:00,He nashotah or kempster,trec7,1.0
1617829303274145df613fa019c1e85c74da144ee5beeab77f2313a5c900b81f,2007-04-17 11:59:08+03:00,As epithelial many preeminent,trec7,1.0
d72343666d865667be751d16a0e4292980a63b26a021c969c9ed7f801ac979b1,2007-04-17 02:59:26-06:00,"Don't be left out, join millions of men in the revolution",trec7,1.0
d576e13f0d5f1d12e5ae287508d7eb7a77bbf50754d1a1972063bb51abe549be,2007-04-17 16:04:16-07:00,My go mingo,trec7,1.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 09:02:32+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_4_0/source: .,trec7,0.0
04641fb660b6ebbdc79d2cd0dac04e04d2b346a648b160c1597b97b3442a6e6f,2007-04-17 10:04:20+01:00,Re: Request for GR: clarifying the license text licensing / freeness issue,trec7,0.0
2ee0849324ff19d46faf837fff9a8a9971a7515c76664692599281fabda18ff5,2007-04-17 09:07:29-01:00,No doctor appointment is necessary,trec7,1.0
285b43ab22823e1cdf345c5330b1d68c76cad5a6e65e1e27a88ddbd9efd93900,2007-04-17 17:08:03+08:00,in to quod,trec7,1.0
04641fb660b6ebbdc79d2cd0dac04e04d2b346a648b160c1597b97b3442a6e6f,2007-04-17 10:07:31+01:00,Re: Logo trademark license vs. copyright license,trec7,0.0
b8a948ec10d6b93b362305a8a6cbecaa250ef0baf8af030309b4728c5ecd386d,2007-04-17 07:00:01+00:00,efficacious: [ORGANIZATION] Word of the Day,trec7,0.0
5beac44e6362807c12b62f2a96f2bd8bf787f6c35f1e109451017f120d6bcd20,2007-04-17 17:19:23+08:00,<|EMOJI|>,trec7,1.0
c44349e8fe3f75a7687587d687323c2e6cfb5ad1b5c0fb7fdb34752e506b3e37,2007-04-17 09:39:25+01:00,Today's WeatherDirect Forecast for [ADDRESS],trec7,0.0
d87b5972f00351e77283f889b87153390fa3d3c7d604acc656dc0040b20411b3,2007-04-17 02:19:03-07:00,[[[PRODUCT]]] Use of [PRODUCT] '',trec7,0.0
e82e2034baf9fc7666caecf698d5504731da27bc1c5263cede6668181c8c7929,2007-04-17 11:20:49+02:00,As quadrilateral yourself calligraph,trec7,1.0
30d12f9304f348f2f94a0a9ed5c4e42f8249bf2a9b1d9d3f0203c85ed95d8be2,2007-04-17 11:22:19+02:00,Have popular those casbah,trec7,1.0
d6a2e6e08f20f34b34119728b4358ba4829db93a4f1fe9ab558b2b30b68624f2,2007-04-16 15:08:28+01:00,I till quito,trec7,1.0
03e028dd31b224f09792ad2da36ecd4a4bd8abdf352e53d2605f470565bb7136,2007-04-17 10:24:23+04:00,Re:,trec7,1.0
19385e02b682943fa6d1315160620c823c5bdfe5b759a28bd66eb537f97792a5,2007-04-17 10:24:29+04:00,Re:,trec7,1.0
89ffe5f68d40986645ad71d025f19f9c5a1a58e6c7cfa5af534e00af3d717159,2007-04-17 06:17:58-03:00,Which wadsworth it bullseye,trec7,1.0
ef1ce51898ba0c7fbb61e46b04be1b5939e3069b5ac5bcb9aefda957a0768315,2007-04-17 19:27:50+10:00,Rev 137: merge from [NAME] and [NAME] in	<|URL|>,trec7,0.0
8478d05182299c57b4f0d947e88c7e16b42262446db607b4f5bd4655545ba9e4,2007-04-17 18:29:01+09:00,In casein to repugnant,trec7,1.0
360a3fe6a53808683913051960a2374c9f7c26f8eee35748c80c35c35bb13590,2007-04-17 11:29:53+02:00,Re: [R] Use of argument '',trec7,0.0
3e07825f944378cccb8a16da31d08e05d33243cb5931fa3ff7ca92f1c16a3211,2007-04-17 11:23:44+02:00,[Samba] Roaming Profile & Folder Redirection Problems,trec7,0.0
73cc1808604f48028d7e3e0fd2987b9642b77ccacf3d49b5335583464f3bb48e,2007-04-17 17:33:48+08:00,My volcano or prosthetic,trec7,1.0
d2bbfc5781a59ebcb372089a5c4fa1c3c296890211153a22fbf07d14d21c526c,2007-04-17 10:35:26+00:00,[PRODUCT]-PDC connection errors,trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 11:36:21+02:00,[SAMBA3] only use recv/send on sockets,trec7,0.0
cfdf51bdb35e27386e3328a38ca16993e2c4009811ed65a45e8ef63b03317606,2007-04-17 12:46:19+05:20,re:Don't miss this unique chance,trec7,1.0
a5c94b42b2f2538a245a5c8fc6d34c318036a9afe78cb872943bf347d8ffc518,2007-04-17 11:38:17+02:00,[[PRODUCT]]e: [[[PRODUCT]]] Use of [PRODUCT] '',trec7,0.0
658dddabf118f4150f18b7c3e7dbc4a38708d8c685f0a2bfda830005cdcde07d,2007-04-17 12:40:46+03:00,0EM Software,trec7,1.0
ef1ce51898ba0c7fbb61e46b04be1b5939e3069b5ac5bcb9aefda957a0768315,2007-04-17 19:41:30+10:00,Rev 138: make sure we notify ctdb when a node dies in	[URL],trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 11:42:45+02:00,[SAMBA3] usage of backup_tdb(),trec7,0.0
edf5cb49baa7fed75fb9d1c4fe5cd4fa30b83cd32c4da350bb2d8b33624726b8,2006-09-04 17:48:37+08:00,The because recriminate,trec7,1.0
f4b43d384070ede7c3a8026be28a098a5d6611799302ee892b67fa443adc4139,2007-04-17 12:47:55+03:00,What IS 0EM Software And Why D0 You Care?,trec7,1.0
3fe6d17ec29dd54aebbfd82af871abc3f825f6128cfd99f25ad72c9d66ce4e85,2002-01-20 04:57:29-08:00,Be ourselves careworn,trec7,1.0
f09fb99c89db5933309fa35a3eb8cda7ee8b4eae51444dd0a5ad1c380f535a74,2007-04-17 05:53:50-04:00,Get an insurance quote in just two minutes,trec7,1.0
91648c96fa859d71c7a8a48fa4c79b46b2eb381a49bb8c9583e3aa38de42113e,2007-04-17 02:54:38-07:00,do throughout those bureaucracy,trec7,1.0
aa7c63e090be91e9fe5563700957ef74181277d52e1b231af87888ec3fc63100,2007-04-17 09:54:57-09:00,Can't find good drug store? ,trec7,1.0
16008f3fe11dcdb35cce743e0c5e2f5c7dcddc6c8ec9a9315ff462d520b7f8de,2007-04-17 11:55:24+02:00,I everything came,trec7,1.0
10cb57325b6d5c3c11c133a414b7c4b7f59fc1a12e6d6e0982fc27c22a0518c7,2007-04-17 15:12:54+05:30,Re: [R] help comparing two median with R,trec7,0.0
59f70c5019880a3c2a64abb09c42478fa4a163875c9a8946d15e61a6e733bd3a,2007-04-17 11:57:06+02:00,Or in lavalette,trec7,1.0
2e9d87b28438d52d65ec0ba642759f9fc1aa9e847f4bc10e5ff320c853704742,2007-04-17 11:57:05+02:00,On dawmont at miccosukee,trec7,1.0
523bdbe936629b6e7f953e5fc1a11cd5898c4bbb90b43f288a001bdb8d9dff17,2007-04-16 20:37:00-04:00,[[ORGANIZATION]] Thai FDA to require disclosure of production costs,trec7,0.0
ef1ce51898ba0c7fbb61e46b04be1b5939e3069b5ac5bcb9aefda957a0768315,2007-04-17 20:03:01+10:00,"Rev 139: fixed a missing idr remove,	and check the types after idr_find() in	<|URL|>",trec7,0.0
e732854a71fe03d61973131d96879cfc1b9642e4cf7862f66a7493ea615c3d57,2007-04-17 12:58:18+03:00,CIAlis (TADALAFIL) $uper VIAgr@,trec7,1.0
c761e3523c4910bddc8face000755cdb91f001c8353d2e05d6635b446923dc9c,2007-04-17 12:03:58+02:00,Re: Logo trademark license vs. copyright license,trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 10:05:44+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0/source: .,trec7,0.0
b227eb7defb88487324bfdfcffaf58b92155a6fbfbf563fc6dee90ec02a0c7d6,2007-04-17 19:06:39+09:00,And robertson whichever cartographer,trec7,1.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 10:07:14+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0/source: .,trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 10:07:29+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0_25/source: .,trec7,0.0
edc91c775333c0932e3e8756a4277d46e8b60d6aa2afda0afa33fc6b1cf49def,2007-04-17 19:10:10+09:00,his go rectifier,trec7,1.0
521ab8c63d7729ca79acd61aa608f662eef430218aedf7c5d89c7b8bb4093edc,2007-04-17 10:08:59-01:00,bO0st your satisfaction with Cial!s! ,trec7,1.0
9adea763ab71ca55a9ece8e3963c94bf739feee9904200c54a9e5aef22d89c25,2007-04-17 06:20:25-04:00,"adf, Apply for a MasterCard",trec7,1.0
2389e87595d2101de5a290796838cc61eeb86c8ede50ffaf2c2fa528446b6167,2007-04-17 19:32:19+09:00,[[USERNAME]] In a precession,trec7,1.0
342087bf8c5a3b3ee29c025a0c6129e1c16190baa57bd2eac5091faa41e3f1de,2007-04-17 20:36:35+10:00,Re: [R] help comparing two median with R,trec7,0.0
0f6da359efcfd24ce6897130ceebed225931aa77d1610f58445e54e091589c3e,2007-04-17 06:39:55-04:00,Payday too far away? Let us help,trec7,1.0
43af8af35a11ed9288edc8a7f23bd2210fc31d5104e7cce58d06553c99a96f90,1990-04-17 18:39:34+08:00,[[USERNAME]] No in preclude,trec7,1.0
a51226cebf04890425131ecf80c37c5445c93470e0a07b7a403c42aad651cc68,2007-04-17 13:24:18+02:00,Re.: Possible meet..in.g,trec7,1.0
da4569721add933f60b87ac67c06073d70e551818385318f6673897f88d90678,2007-04-17 18:43:47+08:00,[[USERNAME]] Have calibrate and prejudicial,trec7,1.0
38beba2b4a999d37e9a5ee6a39238b8b68fbf8d6d7b60597f0f1eeca747f2b61,2007-04-17 11:44:10+01:00,"""The Insider"" - News Bulletin",trec7,0.0
41876fa7ad045d3de17ae119170d79df1691396c77793004d9543efd473691c7,2007-04-17 06:44:21-04:00,Vacant Position In The [ORGANIZATION] [letter id: [REFERENCE_NUMBER]],trec7,1.0
13271917984e401897317c59ab1cdad5ba373ae71778b3353b590b9d0439bf37,2007-04-17 11:45:53+05:00,[Mhln] Can't find good drug store?,trec7,1.0
6d885328e2b211bdba6def0b3e543d89d883786f36e37d7b4d179b5fdeada56e,2007-04-17 16:21:03+05:30,Is of eulerian,trec7,1.0
d76080b3948893fb1c5ac31a088c3f6d89bdfcf1d983345d5936858ca3586f22,2007-04-17 07:43:54-04:00,Re: loan request. ,trec7,1.0
79784ba32e0985276bdc44150d931bee7cab3b5921772d1ec32ea57d2ee4dce0,2007-04-17 16:14:34+05:30,[R] About PLR,trec7,0.0
0b99667e502b5da9f8ee7eb45b32ffbb578bf322921b9ad3483857cf0d92002a,2007-04-17 06:53:50-04:00,He the precis,trec7,1.0
0f00ddf2811eec89f0457316ab694332f8343d5b15e73e9b46333bfbf0b45259,2007-04-17 14:57:27+02:00,each other Resources,trec7,1.0
44a66f869e3b836ff9bcec513f6cc671855b3b0105da91f440bf9d13beadb59c,2007-04-17 14:57:33+02:00,saber,trec7,1.0
83795446a167416c02c8dee2b7a0830a39b0c177b607e0a3d03efac673065229,2007-04-17 11:07:46+00:00,Control your weight and appetite,trec7,1.0
be6e9aa543136414e0ed6042e38d5e1fd903010f20ed1c6df4ca6c09a3e38b36,2007-04-17 11:07:33-01:00,Make your fat friends envy you,trec7,1.0
997d9194dfbe65cf53f993f1674c3814b5cb88dd98323a00d3c601952703bad7,2007-04-17 09:18:37-02:00,Re: [R] Find zeros of analytic functions,trec7,0.0
5dc63633e71bb154e919899fc2b81dca49036a6859130ae11b346a21309b8c12,2007-04-17 11:21:12-09:00,Can't find good drug store? ,trec7,1.0
7e42b888deef757bd39fb4ed474981129016bd33df5c5b66b7075261b10ab322,2007-04-17 11:25:13-01:00,Don't waste your time. Cheap pills are here.,trec7,1.0
46d429e78cae4cb080b41b7d7b81d350e86cb74b167b4826956202f297eeef76,2007-04-17 11:24:07-01:00,re:Can't be a lover anymore?,trec7,1.0
9e82e5d14a4e62047a6b3024916b7c02d059b4e93d68efc107d27656fda0aa2d,2007-04-17 04:33:30-07:00,Thank you for subscribing to the [ORGANIZATION] Promotional newsletter,trec7,0.0
2f586383b24704f3179325c5ca2664984220f31ffcb78a76042c734b7c4ddbba,2007-04-17 13:32:45+02:00,[R] [PRODUCT],trec7,0.0
5102db0edc464abb340a5e48276d7326e1db3806b332026ac3dcbd439620832b,2007-04-17 06:42:57-05:00,[R] extracting intercept from ppr fit,trec7,0.0
3411d10cace0a3c8f647155bac910ce15b8ac5ae75fdd2cbfd5155a7bd32bc89,2007-04-17 13:38:56+02:00,[[PRODUCT]]e: [[[PRODUCT]]] help [PRODUCT] two median with [[PRODUCT]],trec7,0.0
8e72b7ac38ba3a9370996ca69a81e1b696d1a938243f8be4e0f15c5d44c3dfdd,2007-04-17 07:44:53-04:00,Apply for an imagine mastercard today get a decision in seconds,trec7,1.0
2f993c73e6e500d3a35ba85ef9f454a79404acc66c5c0486c73b5e8eef87c2ad,2007-04-17 14:44:52+03:00,Be what cadent,trec7,1.0
67370d99cb01d5d7bf006a74122aceeb074facfea2d13a6a9f81053d6c36fb58,2007-04-17 07:55:38-05:00,cheap oem soft shipping //orldwide,trec7,1.0
77a273d5ea25847deead3bcbe4f33ed73b4d4dd8af18370704b8052553bad5e9,2007-04-17 11:56:12-02:00,"Obesity is dangerous, stop it",trec7,1.0
57905de20cd027dd34cd26699f5b95f54d9e8bef7811c651b94e7d19c249f824,2007-04-17 12:01:56+05:20,Re:,trec7,1.0
3286dbf5012aca84a365fecf5d1ec8884394c55dfa0369f94d45f497aa038b47,2007-04-17 13:03:09+01:00,Re: [R] help comparing two median with R,trec7,0.0
5102db0edc464abb340a5e48276d7326e1db3806b332026ac3dcbd439620832b,2007-04-17 07:02:32-05:00,Re: [R] extracting intercept from ppr fit,trec7,0.0
58f6e5609e6c3a0b11fed093b5ba0384709696d8418a2811300f4b322155fc07,2007-04-17 13:09:36+00:00,"[Mhln] SPECIAL PHARMACY DISCOUNT, you pay &  we ship, no question asked, established by reputable Canadian Doctor oo",trec7,1.0
d9d01dbb2b1bf11c8fbec3974fa7f4f524cb3ee6522bde23f508fc0cba1a981a,2007-04-17 14:13:09+02:00,you myself beallsville,trec7,1.0
ef1ce51898ba0c7fbb61e46b04be1b5939e3069b5ac5bcb9aefda957a0768315,2007-04-17 22:13:07+10:00,Rev 140: use the common cmdline code in ctdbd in	[URL],trec7,0.0
f60b31455157675acb8c1f7d3e3219bf11cc8e8852e1396cf3c64002ff5f1ab3,2007-04-17 14:10:47+02:00,[R] sample size 2-sample proportion test,trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 12:21:49+00:00,svn commit: samba r[REFERENCE_NUMBER] - in branches/SAMBA_3_0/source: .,trec7,0.0
88f157bdff6d07c1d4921879abd7b709bc7d0500d896e985f70de7f27ad22369,2007-04-17 14:22:59+02:00,Mayor appeared,trec7,1.0
d4ceaf0f67cda67ebf1237845e1b27bd35a8a8a8ed9f534edb2a51252dff439e,2007-04-17 20:24:38+08:00,To into letohatchee,trec7,1.0
f382ca13f7c20e8ccaa72474cba9ef7129a4623c8183a532fc0442e3978c2baf,2007-04-17 08:27:02-04:00,No mooreland what capulin,trec7,1.0
b7b56067b12e03a734e57ddedc45264dd32566774b5be35a8ed94847b7793c01,2007-04-17 08:27:03-04:00,He whoever denbo,trec7,1.0
927e7f2f9ae0fea35dd3ac248a43216b67fd71855bc3d23b58ba728d87102f9b,2007-04-17 07:24:44-06:00,"Over 1,500,000 bottles sold, Safe & Effective  PenisEnlargement Herbal Pills dark",trec7,1.0
1cb8356ea1e94d340a7e71c9422e5268e66e0acd6029e6b10962e7f3c50eadf1,2007-04-17 08:13:11-04:00,[[PRODUCT]]e: [[[PRODUCT]]] Modelling [PRODUCT] Multilevel Models,trec7,0.0
4ac39e96db210f4bbefe71add8909628bd7a1de8b61ab42acd2a1ec75673dd99,2007-04-17 08:24:43-04:00,"Low Energy, trouble Sleeping - [PRODUCT] Energy capsules Free Trial",trec7,1.0
ca8d5cf6868e165b9cfe78a38ab829d4d05c34938a2822e0971e0140a02f0e28,2007-04-17 07:17:01-05:00,Carbon Finance and Investment Summit [DATE]  NY NY,trec7,0.0
100105dd98af6c2a1814b58ad92b657c2b8df1e02b94f3ea32ffae45219229ba,2007-04-17 13:28:45+01:00,Re: PDD15 implementation status,trec7,0.0
5be0a61711ab104860b0e0c35a61298011899f3f9ae81f42c9064565b440d851,2007-04-17 14:29:03+02:00,Error on [PRODUCT] distrib,trec7,0.0
bbe7113d674c686da25a2d55a70717fda3ef4c126231e165b53db5e637fb7501,2007-04-17 14:30:44+02:00,A salsify because vs,trec7,1.0
dc1c210faa0fb8131d5fcb7684bd6c9680a1d5cc4cbfc5379b943af816ced3c3,2007-04-17 14:31:55+02:00,"[PRODUCT], [PRODUCT], [PRODUCT]",trec7,1.0
662e4747926b9316f0183afdf486fc3b0cd4133d28698dad84c7c000c95acb31,2007-04-17 15:31:51+03:00,Save candle-ends on branded quality meds!,trec7,1.0
1f12b91ac1bae1316c11aa990f2cae1183ac977a293d20eab2c56efd0202286f,2007-04-17 08:21:34-04:00,Re: [R] background color,trec7,0.0
eb5f20c0f38190824c9820cbdf8ebd97414e76a5572168a3dc126354621c797d,2007-04-17 07:34:00-05:00,But corrodible so promiscuity,trec7,1.0
0a9e984c618e21fb5972a03d77bca518c53fae47d95d94a8391ab3de20c12d4b,2007-04-17 14:37:13+02:00,Rev [REFERENCE_NUMBER]: Make sure the right binaries are used. in	[URL],trec7,0.0
372000a37c444b2b8d5913b14c62d4e86cd2126f5e282ab70df6cfb2a7dff199,2007-04-17 12:38:10+00:00,[ORGANIZATION] Alert(tm) Forecast For User|[USERNAME],trec7,0.0
ef1ce51898ba0c7fbb61e46b04be1b5939e3069b5ac5bcb9aefda957a0768315,2007-04-17 22:39:23+10:00,Rev 143: add debug tracing to fetch_lock in	[URL],trec7,0.0
f34e4c3b755559a0199aef879e7959c8e901d9291c3b63ec1f2f9e26b2914679,2007-04-17 14:28:40+02:00,[R] Inverse of one function,trec7,0.0
d6e035b2256deac1214aca1004a461c0bf53c173eaeae2928036a7eb7e3bd45c,2007-04-17 21:41:44+09:00,In at presidential,trec7,1.0
0ec7d4fb9a1bd3b70360049ffacf9f6d8f4eecc8a3849fb7faf8f0b1a6768d4e,2007-04-17 21:41:45+09:00,it bumblebee as reversion,trec7,1.0
825ba44460cbe922390a7d6643fa54f9f76d0dd94b47552b485c8e90b357003f,2007-04-17 20:32:51+08:00,Which cabdriver everyone estes,trec7,1.0
bbfdb226936b96b0cbe793f81391e530da32bc3382b4265d9cae3df5f6391879,2007-04-17 20:32:54+08:00,In button till exhort,trec7,1.0
c9ff1804bb181bdf0d5409232ae2a23303559522e40b8cc1cdd8506e150b5ba1,2007-04-17 15:44:45+02:00,"SPECIAL PHARMACY DISCOUNT, you pay &  we ship, no question asked, established by reputable Canadian Doctor [USERNAME]",trec7,1.0
e580bae77378c15577c9d7509e5225d44388379901ea46a0d6f6d6e2ea00031a,2007-04-17 15:45:54+02:00,"SPECIAL PHARMACY DISCOUNT, you pay &  we ship, no question asked, established by reputable Canadian Doctor eqpcr",trec7,1.0
487de56dc7d864a62b978a3f85ad262282c49c964d04ab31886e5cdacc4d76ab,2007-04-17 14:47:26+02:00,It serial no fiducial,trec7,1.0
b641906825c8887097d6631dee817d5665e36c7d0b1076848f23fa68215dd09b,2007-04-17 14:47:28+02:00,her everyone watery,trec7,1.0
d28bc732c837a53072a73eda5f4abc14331051e49fd24ad2bf8ed9d12ddecf92,2007-04-17 07:00:22-07:00,Exclusive Savings on our Newest features and tools!,trec7,1.0
ca79b89fc2ed360a7244a4075d2d18370af9e8b4487ff76fda75d9edc009db08,2007-04-17 20:46:29+08:00,Last chance to supercharge your performance!,trec7,1.0
1be6ecfd156f2b156e39db9dd1a7fdaff0c6cc907ca3f66a7c1455fc2d869c45,2007-04-17 20:48:23+08:00,Quality medications all over the world.,trec7,1.0
9bd0a0068d0507ce0039695358ff73c8ea2169afadb9c82af6b8af37d596e051,2007-04-17 20:53:54+08:00,To atomic what utmost,trec7,1.0
6e2ee2ee8f0dc353c4d15bcb73101a176ce43373c1c046032adb084bab361989,2007-04-17 20:53:56+08:00,Not as euphemist,trec7,1.0
43296b66c4e4d0c2906ed8434ecc572f387e676faa173694ed23ff0eeaba85fb,2007-04-17 14:55:26+02:00,[ORGANIZATION] 0ffers Mlcrosoft+[PRODUCT]+More as low as [FINANCIAL_INFO],trec7,1.0
2b620e592fcd44000260fa8baaff013a99926598abbdea30caaa068e3af3e1cd,2007-04-17 08:54:07-04:00,"[NAME], the missing link in many marketing books.",trec7,1.0
66dcc6cedc795b79920f448112f434831ca33c23322ff030a280841f1b598f7d,2007-04-17 14:27:52+02:00,Re: [Samba] Roaming Profile & Folder Redirection Problems,trec7,0.0
11556011d764525645ac64cbc5007d3b047529e39e9c66add003702fe21b57bc,2007-04-17 14:58:53+02:00,Few steps to become healthy!,trec7,1.0
e495ee2e59446b8a6cd1713e33c4ef5da51ec1c8a9d57d72f392efcf6b836f65,2007-04-17 14:57:22+02:00,Perfect s3x? It is possible!,trec7,1.0
2fc9224e98c10333df0ea859035eda4519f705760158e51770744c4bf7d3f4ec,2007-04-17 15:02:35+02:00,[NAME] released,trec7,1.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 13:06:00+00:00,svn commit: samba r[REFERENCE_NUMBER] - in	branches/SAMBA_4_0/source/script/tests: .,trec7,0.0
2b8bbde349f389c57bc961cbb6787f78d0ecb9ee0cc78ba764ea433b8e76e39e,2007-04-17 13:08:30+03:00,Re:,trec7,1.0
5663ab399c9dd0cd7df8f541feae15167d7af1e85d56cea64a0367c0be69bc90,2007-04-17 20:07:47+07:00,Bro check out this awesome new product,trec7,1.0
83f603893ca3814a3afa3ef1cdaab87a769c442595274c7ab61ebe8d10054c23,2007-04-17 20:06:51+07:00,Wish you could be better?,trec7,1.0
c7d0cfa7ea22090ddcf9349dfb754deed01916fa6fdf22b0b4af8c2804024a8e,2007-04-17 15:09:43+02:00,footpedal controls,trec7,1.0
17665016c9954a3efa015b1d8d9ae15f30fd4aa051d9762794adbc0c2a4af66b,2007-04-17 15:19:12+02:00,Re: [R] About PLR,trec7,0.0
0e9850fd3317db0d25cbcbf31865ce431a33938e4ec5bf685465e2f6616f3aa2,2007-04-17 13:14:34+00:00,svn commit: samba r[REFERENCE_NUMBER] - in	branches/SAMBA_4_0/source/lib/cmdline: .,trec7,0.0
dbedb76c6181079be5938ebb1d2d08c24286aa0916dbac212b8245d5042ab6cf,2007-04-17 08:16:12-05:00,by fiance my porphyry,trec7,1.0
dd9e70c3570694dd8f9d57cf939149e22ba4876333e73493171df3cc2e420cde,2007-04-17 15:19:19+02:00,Or on grapple,trec7,1.0
7805b4da68a9800610fc54d696eabb0449e8429b37aa232790777b82c8c4535d,2007-04-17 09:18:37+04:00,$1000 FREE in Welcome Bonuses,trec7,1.0
64291294372c29323bb02a5fa7b56ad3057ff1a261696e7bb19283f4812fd6fc,2007-04-17 06:19:56+07:00,[FINANCIAL_INFO] FREE in Welcome Bonuses,trec7,1.0
05f9a7f57a4ad1ccd2e117074e5f9d5bd640bda30b279b5733f249cd8c0137da,2007-04-17 13:20:47-01:20,Lottery Ticket Agency,trec7,1.0
d6db85abb4a67ef5e29bcf29ce0c95efd6954c7f9718cbdb1dc0a38bfc2c0930,2007-04-17 13:18:18-01:00,Lotto Tickets Online,trec7,1.0
f6c94c8f6d982ec8dc9ba0dfb6b2fd2b8b1740c1dc0f2b485b1d53a5a6a3715a,2007-04-17 21:20:46+08:00,do before legion,trec7,1.0
